"TestName","Ratio","PromMedian","DefaultMedian","PromQuality","DefaultQuality"
"System.MathBenchmarks.MathTests.DivRemInt32","0.75891986050436622","1.5050625662944568","1.1422218728625326","7.2260229438079042","9.7553222247425833"
"System.Text.Json.Document.Tests.Perf_DocumentParse.Parse(IsDataIndented: True, TestRandomAccess: True, TestCase: Json400KB)","0.75484440391233576","8662377.5","6538747.18045113","15.637395115548575","6.098209462748744"
"System.Text.Json.Serialization.Tests.WriteJson<ImmutableDictionary<String, String>>.SerializeObjectProperty(Mode: SourceGen)","0.75123741890693552","17624.547669127751","13240.219700357778","30.116634972161538","4.8920339188097781"
"PerfLabTests.LowLevelPerf.EmptyStaticFunction","0.73682017868039","2604593.359375","1919116.9444444445","7.35959907759862","5.2671590587749444"
"System.Memory.ReadOnlySequence.Slice_Start_And_Length(Segment: Multiple)","0.7305480373137877","15.481832296803111","11.310222198450722","70.683988679209151","4.9218749901762893"
"System.Text.Json.Serialization.Tests.WriteJson<ImmutableDictionary<String, String>>.SerializeToUtf8Bytes(Mode: SourceGen)","0.71733550452524075","16667.504497779817","11956.192748091604","23.449359497052612","4.2761600274165925"
"System.Text.Json.Serialization.Tests.WriteJson<ImmutableDictionary<String, String>>.SerializeToString(Mode: SourceGen)","0.71276016481978011","17463.408756438559","12447.222103554339","28.239612251734336","4.6721461058440985"
"System.Text.Json.Serialization.Tests.WriteJson<ImmutableDictionary<String, String>>.SerializeToWriter(Mode: SourceGen)","0.7042900015304342","16242.124741200827","11439.166058837833","51.96159630663935","4.19756136478443"
"System.Text.Json.Serialization.Tests.WriteJson<ImmutableDictionary<String, String>>.SerializeToStream(Mode: SourceGen)","0.69002769478598325","16941.163479052826","11689.87198244331","37.177174193285481","4.3441281341710427"
"System.Buffers.Text.Tests.Utf8FormatterTests.FormatterUInt64(value: 0)","0.68212642611610308","3.0677828946974688","2.0926157820600979","17.364576562752397","4.1199108269653122"
"System.Buffers.Tests.ReadOnlySequenceTests<Byte>.FirstTenSegments","0.67017363255792828","5.5418838239801529","3.7140244135308014","37.194479848635794","3.8569633877612741"
"System.Buffers.Tests.ReadOnlySequenceTests<Char>.FirstTenSegments","0.67009816526469757","5.555951163831736","3.7230326811839074","18.9546499001864","3.8551278843176919"
"MicroBenchmarks.Serializers.Xml_ToStream<MyEventsListerViewModel>.XmlSerializer_","0.66913040123348733","656323.3333333336","439165.89537223335","7.3047921544049386","3.4549298680739851"
"System.Memory.Constructors<Byte>.ArrayAsMemory","0.66046351044539775","2.3901165184912512","1.5785847461762641","5.0296086801525615","4.0334710486567"
"System.Tests.Perf_Random.NextSingle","0.59580956017675113","10.913094699594632","6.5021261531327115","93.204303967737758","2.37864092292781"
"PerfLabTests.CastingPerf.CheckArrayIsInterfaceYes","0.50246569847349609","62374.929129635304","31341.262332357022","4.1442747999682314","2.0112143164315652"
"PerfLabTests.CastingPerf.CheckArrayIsInterfaceNo","0.50221780038557473","62375.375166002661","31326.023714094863","4.143128169723739","2.0086093669529732"
"PerfLabTests.CastingPerf.CheckIsInstAnyIsInterfaceNo","0.50040052640025867","62373.114684120672","31211.539421157686","4.1429560915953347","2.57731232626142"
"PerfLabTests.CastingPerf.CheckObjIsInterfaceNo","0.5003905084501018","62373.653718459485","31211.184298070522","4.142528739863935","2.5795424259953639"
"PerfLabTests.CastingPerf.CheckIsInstAnyIsInterfaceYes","0.500384920831403","62372.602447353434","31210.309737667521","4.1420381303114686","2.5962490217096743"
"PerfLabTests.CastingPerf.CheckObjIsInterfaceYes","0.5003603049172568","62374.687915006645","31209.817864271456","4.1423367908338706","2.5916793567311629"
"System.Buffers.Text.Tests.Base64EncodeDecodeInPlaceTests.Base64EncodeInPlace(NumberOfBytes: 200000000)","0.48890452409252905","369715760","180755707.69230768","233.91301019142497","1.8608513589622158"
"System.Text.Json.Tests.Perf_Get.GetSByte","0.45023036388987203","1635.6196917269583","736.40564899166873","686.13937563528975","1.5967343028941867"
"System.Buffers.Text.Tests.Base64EncodeDecodeInPlaceTests.Base64DecodeInPlace(NumberOfBytes: 200000000)","0.42843269992880917","376994966.66666669","161516971.42857143","73.154464696271091","1.4680513457425464"
"System.Text.Json.Tests.Perf_Get.GetInt16","0.41387623692782216","1572.4666078629029","650.80656235695562","102.067016447874","1.4030820115859921"
"System.Text.Json.Tests.Perf_Get.GetUInt16","0.3849446406673212","1510.0368221475583","581.28058189601541","852.13909122024791","1.2476697954872706"
"System.Text.Json.Tests.Perf_Get.GetByte","0.38019445966862642","1540.8422754288913","585.81969634126415","5694.585856642525","1.221203149525385"
